RNA_RASMC_0H	RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	RASMC_RNA_PDGF_JQ1_24H
Fam166a	0.287681574889879	0.274828841645211	0.806650770940455	0.473162074927541	0.383734646346415
Fam168a	9.93546605363088	8.63827249255689	6.36082409248963	16.0103463792958	4.90314021284623
Fam168b	45.5441076719252	38.0819603653625	24.7441786891788	36.0069664030747	23.8641970616335
Fam172a	10.2238874579341	9.88038299363939	4.58624173768119	11.4680836243627	7.66930560904693
Fam173a	19.8737156830226	13.5501237457939	18.2492072234248	28.6228185448106	34.3505716369407
Fam173b	10.7194325289452	5.07632015954348	2.53284662986389	11.4766761022639	10.916493333556
Fam174a	42.9285752033217	26.9187520179778	21.3025647696175	43.5413145566576	35.5519918103422
Fam175a	7.64056565372207	3.47215637186823	9.07657450359674	10.8854803870635	9.82537989870549
Fam175b	15.3212491520343	11.5698367625953	10.7312208807043	21.8638502523018	14.8454081793637
Fam178a	5.94598709677734	2.98263947180133	4.90569594410481	6.10158269649042	6.38138553473186
Fam181b	0.0986275982670393	0.71915366198082	0.0930765653967171	0.1437495437978	0.0906407192789879
Fam185a	3.48805282254504	7.39268910082803	6.06728186846719	5.93413572339833	5.81929771730806
Fam186b	0.0993240830560968	0.85710297486005	0.242325138034968	0.103285422515668	0.10325203584678
Fam188a	22.5853182367782	25.6307086788846	32.2126637386512	29.7446868854636	26.3137165267404
Fam189b	14.9353341861389	10.9791276910017	6.74117852016227	26.2862823077701	6.72597171374875
Fam192a	23.265161538042	11.241645993414	10.0814625261162	25.5103394814352	20.1923484030364
Fam193b	11.030365093725	6.28550080251651	6.35868998220566	12.1360105430551	10.2809139772252
Fam195a	2.9959388561931	3.65261711349309	3.15413923972748	8.40691660813676	3.17727798357787
Fam195b	34.5816786697634	24.5293971329999	19.2227504405484	38.0893533075233	50.2439388501932
Fam198b	109.947709012737	104.961189243362	22.4727362173595	248.154130616082	24.2568062286918
Fam199x	3.14037640246255	2.483065834564	4.04340534626102	5.09134973672845	3.71027049387566
Fam203a	15.2383020224736	18.4957460197901	16.5686259080461	16.6781530956141	22.6294180803791
Fam204a	4.1254023786609	5.21534115958044	2.90641549107718	7.24206458836489	5.15393698153297
Fam207a	16.1863257889876	10.5155805587266	9.76107221468008	20.0920109584701	17.0283779269683
Fam20a	0.319595106746491	0.178596769485219	0.150088478845144	1.13748309068314	0.363274469693561
Fam20b	12.8590437133787	13.409319287805	12.5537361985545	22.7291387215016	13.2106751809243
Fam20c	12.5495209876507	21.8242843245527	37.6094437970986	49.3046239444667	30.132581636874
Fam210a	6.35346842888582	5.35433428099246	4.45275989193019	8.11989006942922	4.48696756342579
Fam210b	11.6282529525482	6.88926163084776	7.93062762470555	8.9616513804845	5.215182432527
Fam212a	0.979862771836431	1.02668865751796	2.33307538617009	3.42594280045882	1.15768335517465
Fam212b	2.46468649782479	3.26056516415881	3.52467414648029	2.11928709839093	0.523858933561043
Fam213a	51.9821647615638	38.3620285393404	18.9820783539978	53.0728377496032	13.5260916505482
Fam213b	6.92595267337141	7.61504387908659	5.82897440686373	9.82435414257466	14.2060706445744
Fam214a	4.63617785182097	4.39390379183639	4.10303490564734	21.6693974192002	7.66870162537042
Fam214b	17.9532795791804	42.0796241043417	28.5778379623125	45.3681576362262	21.9319621788988
Fam216a	22.5594907935473	19.1048412135191	21.9334424939946	36.2418897654963	22.869906114425
Fam217b	4.24958112577889	0.788994479479834	1.01986670463379	5.79668875451183	1.89264787351081
Fam219a	5.33126851472891	9.52163738869672	15.3194798888211	12.086572768859	15.0529754311445
Fam219b	19.665574751547	13.1194812573372	7.17839023965282	29.6437183820805	17.3473850742603
Fam21c	35.2023780485806	26.2323870427289	21.8362876490566	61.0855900494211	67.6152583999217
Fam220a	5.29609093076066	6.25091105855151	11.8993010306966	11.1747893135337	16.0609780869367
Fam221a	0.528416603631241	0.685514323055193	0.631052897590564	0.292821345663971	0.127992479644307
Fam222a	0.191017390242298	0.230018426179745	4.50318807947967	0.51252291884687	1.83457974490435
Fam222b	5.27103269584575	7.30488355765081	10.3845016443019	9.1851445825855	8.05058421219934
Fam227b	1.44938244529493	0.631085113827144	0.735466694084173	1.41096831923316	0.529331892823327
Fam229a	1.34986553098808	2.08436268198376	1.50512802147743	0.580881446946468	0.818717366180795
Fam229b	7.27905242028641	2.28700760997014	0.316169196969077	8.84214080964853	2.05899419477004
Fam25a	0.0957681802727076	0.101138252160417	0.0891604170285938	2.73083976375198	0.0865467496381999
Fam26e	0.369846715326576	0.141532814431703	0.833939401848259	2.39613454876077	0.335829386972831
Fam32a	55.836531926943	58.8518341480654	40.4275912787417	67.1759524761607	48.5482067617924
Fam35a	3.34428691762247	2.50470789275547	1.4554254650857	4.4163224290889	3.09342072305242
Fam3a	21.2522919306844	16.4872915682581	10.6461673682279	25.9414326408577	14.1338612605968
Fam3c	48.8015438064297	43.1382736424651	44.6886521961207	71.092360932022	47.9689658020018
Fam43a	5.17822231329962	7.17000296971354	29.9940284798669	10.8242780944477	5.32421642452494
Fam45a	16.0318489770296	12.6231574494275	13.8639713026071	19.7505688358634	15.2182664365977
Fam46a	2.60020777059674	6.89603746726798	3.86736533159395	6.793168119063	2.42863547482836
Fam46b	2.59392909702526	2.53680168898472	4.35167425089069	0.597804083634315	0.777064124363541
Fam46c	0.124715606574524	0.354289290566755	2.03361979152369	0.121474479171404	0.278962527870923
Fam49a	0.0974162713803275	2.39442875283181	1.27158096159907	0.509179201265294	0.649486702142766
Fam49b	21.9543489741711	32.3033674544925	26.4850107857343	26.0386265272273	25.4836791195865
Fam53a	5.60037424847078	2.52664360690053	5.56604048594699	11.3318166116077	10.2858679587657
Fam53b	3.62001495803786	1.33286989109656	1.28401438673597	6.11569315266009	1.5893709225444
Fam55b	0.508709128208171	0.709924848791905	0.586536643354779	2.0177916312765	0.678607264727966
Fam57b	0.193806887697261	1.02315942584586	0.194546595725892	0.146336247604501	0.167960818908706
Fam58b	7.94347949314484	3.21494013419796	2.60792033402271	9.11759896310149	4.31219319779916
Fam60a	1.69236384732864	0.577233651405692	1.01842993532848	1.43600701892331	1.34446478720775
Fam63a	19.3819287871917	10.3899378825891	5.24265221409568	28.0524700090293	12.6483848909626
Fam64a	33.1935318550366	15.1100530163833	4.51109743546027	5.9761307312262	0.333233280499499
Fam65a	27.1594881984648	36.6505332390517	25.2154897266777	43.1087900650408	25.2151911657138
Fam69a	3.20265680625514	4.07107914701568	3.85270227467404	4.2221068604287	2.46585108721378
Fam69b	12.1070957169697	6.60616640722616	6.92405444459081	15.4393672977013	17.774642971599
Fam72a	4.94504935210095	1.46610841997772	5.7951643098541	2.98289819075792	3.60038026574525
Fam73b	9.61223381793406	6.95170601028919	7.74919513651381	15.3167466171049	9.82960534125211
Fam76a	17.8369600582003	21.8326850816759	16.2238226069159	20.4154802534747	19.3152385066801
Fam76b	11.137782857483	5.88595108424632	6.6868166090799	10.2401420568031	5.7633253652336
Fam81a	0.285011389693818	1.24311574776439	0.291457084004546	0.126988440703846	0.12933991213969
Fam83d	8.75931417316458	11.4841771828431	11.6465186318923	7.91715248701034	5.44993437602584
Fam83h	2.75001047183297	6.14056638570927	1.08934232673021	3.10766782638315	0.693837097457362
Fam89a	0.251476229069763	0.204661583269625	0.670976040174816	1.13057193026028	0.337611677052909
Fam89b	63.8321444977544	92.112843271124	190.359078363566	92.4085472045411	156.988024378984
Fam8a1	25.6097022745177	20.2927545216028	16.3595696375791	28.3997734373246	12.481258253899
Fam91a1	26.2280634047191	30.3705060313075	31.5309840711237	42.3397926903654	47.3919566212426
Fam96a	25.7878156933369	12.9906196135803	6.20669156661538	40.6548359659287	17.1525208793886
Fam96b	99.7903212780708	102.015009321486	79.0522528763599	134.340932808249	85.143540510317
Fam98a	34.8410394191697	49.6895205591684	27.8756468155039	41.8202476940468	29.0217302352649
Fam98c	15.3823761689284	16.5415857959169	11.3356108600848	27.85176848322	20.5714876875695
Fan1	2.98833287797869	0.755371762484665	0.573489913323309	3.95209137505082	2.40776768364772
Fanca	1.68089084146576	1.53054485224081	1.39568344541899	1.31941308977943	0.43065165557963
Fancb	3.80551298529949	3.14295047278651	0.559164966602649	1.77856444028639	0.552708291103066
Fancc	1.34538984850349	2.28141070937883	0.61074473815039	1.14703323971768	0.809145582077832
Fancd2	7.00717441896974	4.8760514633118	3.73041895276143	2.82539573582033	0.585136748112585
Fance	9.60657696516655	6.48910343572335	8.17204968696579	11.3404587151695	11.5163403059884
Fancl	9.40671873851607	5.83171366514705	5.88312810368364	7.65892117981639	5.41705155745495
Fap	0.360401371504134	0.174181261994643	0.12919837429335	0.889190394384098	0.116099027575995
Far1	24.472089435633	51.1376250187113	49.5702951992872	35.3355837741935	25.3852821311602
Farp1	13.9510351822314	21.0714072897848	11.8489118650282	48.5481389585149	24.2833912618955
Farp2	14.4581366363887	11.2486906953266	14.6204580268801	7.70370179499084	7.05509113164778
Fars2	8.32270958323887	7.4948311798965	2.13126935483611	10.6417604301098	7.06586806392706
Farsa	39.7610089414825	46.0246835402257	23.5742065235372	59.3490547122826	50.2249665766725
Farsb	37.303396806459	39.0367024906394	26.9086386413887	55.1257044015414	66.1900901183766
Fas	10.9588170047403	6.90539726981802	5.30805299108463	21.3291014139467	2.8872483742711
Faslg	0.295912776025806	0.192744366953033	0.200862826722736	0.966008153416255	0.154938786214929
Fasn	73.3881941191943	96.0837780573178	104.674800632613	122.474346360267	98.1199698094361
Fastkd1	4.80182859291306	3.95208262980191	3.15304115782964	6.1458397753972	6.40192328534236
Fastkd2	6.10934045830058	7.31646611077026	1.65003104261664	9.10170706194928	6.67098904731723
Fastkd3	5.81936516861762	6.08957200046708	5.7784567514104	6.79148923949099	5.48968687456836
Fat1	105.592727992464	80.9863341468807	82.7717720342553	113.222605220629	66.7083704002178
Fat4	3.05580572782133	4.65934406806419	2.8278105598938	1.73432299413038	0.710215690681248
Fau	537.817302694904	1355.33209441907	1080.63823252265	1108.15438280723	913.184860365399
Faxc	4.46112393101179	2.56895725923663	2.17292322400726	4.16620622010005	1.46590600718071
Fbl	75.0888431653703	104.834147988287	83.096944071947	89.8536163177089	91.3136139309855
Fblim1	145.734616618625	155.54477376452	57.0856351095886	116.858360727641	10.2336173665918
Fbln1	2.09070680421301	1.39671787350387	1.68160633380707	1.11871547024593	0.297337890378586
Fbln5	1113.19042060076	1132.9137088173	925.869143885473	509.246807102052	67.562131044785
Fbn1	107.614909027136	101.275696417562	77.4140884585762	142.880681310175	35.8680219507568
Fbn2	0.511174335489902	0.670900904806968	0.364937029166788	0.160145618911599	0.0954089829777164
Fbxl12	8.1950195743921	10.4403824909439	8.88907151809758	6.73847393064779	5.77843799165553
Fbxl14	7.00803094666312	5.96259296412446	7.15997284269317	6.51301349043763	5.97901718332487
Fbxl15	1.73231676370995	2.20461066392149	6.73195609559408	6.54629194508322	10.0747253171477
Fbxl16	1.6473768774601	0.894294931024555	0.974534564843148	2.38423529281925	1.81867700131126
Fbxl17	12.9487802877739	12.9012072116971	9.83783466328487	25.9545619014058	8.91941263614892
Fbxl19	10.8784187157817	10.2017740138573	4.74004550678659	16.1038101703112	6.80528471753694
Fbxl20	22.5895813772965	7.09151722393815	7.3219088388496	38.1605841951469	19.0634196836068
Fbxl22	0.689387609410308	0.821667441916486	1.04976751699656	0.726603443892116	0.528273419362596
Fbxl3	20.6577631016344	15.5788331374087	9.92240857611739	21.7438471901219	13.9382676940535
Fbxl3-ps1	0.285320957157508	0.153919645251277	0.498025373227117	0.413375668723874	0.617673192239271
Fbxl4	6.68273049014428	2.77447884621697	3.5625131176992	7.04367579395217	4.26584783239582
Fbxl5	21.2462764731511	19.7200863978667	20.6184211523572	21.3914266453509	23.0605472020929
Fbxl6	23.0149261416934	17.2547942138867	14.9142166926378	31.1901454807411	29.0369549086042
Fbxl7	10.1900826176957	12.2308227093162	22.5465137119416	6.6018958323706	12.3794420002967
Fbxl8	7.55503701477499	2.17238537463362	2.33385386574139	8.26822469673126	3.29470187753352
Fbxo11	14.0183009045178	19.2089994731774	15.2268037046733	16.1376925129513	9.9688974666963
Fbxo15	0.620986414499127	0.317672570245386	0.117612954636479	0.954187548219521	0.230747189349593
Fbxo16	0.124554489179283	0.10296640195869	0.0912955781633336	1.47203844028052	0.0888458153951137
Fbxo18	36.4172425760414	35.0372885960486	37.5273117825716	59.4329541993016	50.8677419957197
Fbxo2	0.201501825060896	0.517112381368969	0.716946214587474	0.623711708321377	0.738907136234261
Fbxo21	11.3832075524981	5.55083730560271	9.38397132003996	11.2954319237953	7.86255985246505
Fbxo22	30.9088944561035	21.8938688936804	16.5151241666155	45.3351175226611	31.4324268306408
Fbxo24	0.350028901060217	2.14965137943685	0.131884945409202	0.299587368885405	0.221697944875851
Fbxo25	11.3992851585056	8.71644708403047	7.12800765960994	21.6304485462411	15.0263991535925
Fbxo27	3.75002314165671	9.52687543828979	3.44375700562607	7.48557935423575	8.18769982840289
Fbxo28	15.2576969456203	25.9386027330919	20.1530947929352	23.3039659641174	21.0325833902611
Fbxo3	19.8921956233038	10.8563768137691	7.01894850323613	18.9009218365564	11.6762887952766
Fbxo30	9.77330768894349	20.4185651940342	20.5982694566424	13.4220578738011	7.48403902760489
Fbxo31	12.8386782007264	4.58147544129089	11.7946336292002	18.5845933967703	26.7610498696572
Fbxo32	2.69014833063419	0.337802831896158	0.0909838133445226	2.96730093333012	1.26504982410537
Fbxo33	5.71827121569335	8.49727488271215	20.2483171219529	9.286168906103	8.93189235377403
Fbxo34	5.8000875174709	11.5837569212606	9.15377126387732	8.37659746299177	5.7724876624387
Fbxo39	0.199009451440609	1.03564159479277	0.636129823382469	0.39379345100245	0.103920262269389
Fbxo4	5.49313239777363	6.66011574149173	4.35609684710375	10.8751470533485	9.10087998279066
Fbxo42	9.03150236863124	8.39537315384226	9.76628184060903	11.207709632569	10.0974271554161
Fbxo44	0.58163740172646	2.22465739039527	1.23301598325746	3.35780760991397	0.840278153574587
Fbxo46	4.34547328037099	4.57210917442247	6.65071457545729	6.82934856373033	6.20707599413498
Fbxo48	0.159664958488729	0.210990439193556	0.524085649966333	0.384705643894472	0.359747354944486
Fbxo5	15.3104656991736	11.7617148254202	6.0111023795926	5.11753879062088	0.742959345805268
Fbxo6	49.6912540929883	46.1842717470096	16.2261879243193	83.94617807167	57.5078864120658
Fbxo7	14.3711382447151	19.5187991665092	10.6777879985291	18.5436502640297	10.2511252088448
Fbxo8	13.0911204462734	8.08771913289637	6.87778116247708	16.2143727134885	9.02548188308505
Fbxo9	15.5150540409172	10.7881296357704	22.6450987397514	22.3284891939598	26.8400160528489
Fbxw11	17.9365751634937	30.0569858792845	20.6123728525138	27.5075868634971	23.1062193289397
Fbxw17	7.50620049450004	5.8821046019626	2.39326877564679	10.8790283964132	3.08167343219662
Fbxw2	39.256647664101	31.2388563570979	31.1864680231647	52.9460980309041	53.8408611591896
Fbxw4	18.7286913977121	9.94718922371027	8.65463595727007	17.4322835889462	9.81571685162821
Fbxw5	24.8678159116967	16.4759580288355	16.0900829080936	30.9784847734024	26.8841264009694
Fbxw8	13.8923317394428	13.0265012006251	9.19062555292884	17.1400247592276	11.1886385084814
Fbxw9	5.02898853788225	4.56939121344525	4.61229670483833	8.95133334025466	4.40920143838382
Fcer1g	0.367820224093828	0.446229314941388	0.215087209554133	0.497008493344843	0.665400917486381
Fcf1	57.3602431412417	69.6831372646669	41.7807966862283	84.4515642895291	82.8580134862962
Fcgrt	89.0300244526911	99.6590390989442	72.5979138060173	121.651338210035	71.4109804065791
Fcho2	10.0257273455345	5.85438350708072	8.67007035709447	12.4598752141537	8.38233676785203
Fchsd1	27.1332228117729	33.8716463644652	11.7138169160286	12.5982338478442	5.4086621926446
Fchsd2	6.61382858014846	8.54157622931459	5.18758862054304	16.0437782285737	3.7490685858037
Fdft1	65.3443632764143	42.4603154175116	15.3752905350703	87.2438484686469	31.5956628841692
Fdps	460.225171142185	526.821897388254	264.906042131992	665.893866543254	367.548990319209
Fdx1	22.0989665538586	51.1352682541694	170.53446883302	35.6230532060531	20.2179283650797
Fdx1l	53.5711399593674	71.6002621183086	35.9410051578401	88.9652743681861	60.1067754114124
Fdxacb1	1.84820641080941	0.605306412024263	2.14544332561464	2.76542490914727	2.15878428115889
Fdxr	2.88070692032364	1.76896645303495	2.43179693547352	2.45291594492501	3.16526521508357
Fech	10.952404535204	6.47572706294728	8.72507442295308	13.8162923122996	16.37777168228
Fem1a	15.8205923849112	25.5770288395308	27.8649462224095	22.9169907350159	31.1665531338844
Fem1b	7.98988795852795	15.9692406356253	25.6290973053161	12.4548543840401	14.48126972344
Fem1c	5.68785994858538	6.41479530572635	8.12490169413699	5.72953205426673	5.23892889404706
