RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_24H	LOG2_FOLD_CHANGE	P_VALUE
Ccl2	197.102935294582	105.230989605225	-0.905389633170328	0.012237455098245
Ccl27	0.925948322107072	1.08149766551028	0.22402696822581	0.79741635393782
Ccl7	423.68105329762	283.390723324048	-0.580186080877972	0.0246455953634673
Ccm2	59.5102930999467	47.1276592793927	-0.336565195533142	0.0725620778040222
Ccna2	30.1043399490005	7.62241683060869	-1.98165107707951	0.0603105665798744
Ccnb1	10.2900642799392	5.55663090009646	-0.888969677097701	0.0160228180922157
Ccnb2	9.1244809843482	6.36559354902038	-0.519447456259497	0.372750788869073
Ccnc	13.9277693258735	14.7997047620388	0.0876041818149135	0.378933191732346
Ccnd1	84.9001330278301	335.617522641585	1.98297932165587	0.00346890009244482
Ccnd2	4.35921088810948	17.0202631907099	1.96511444153107	0.000181522069526309
Ccnd3	90.2788963211217	99.2997945000571	0.137401950732487	0.478343862328852
Ccndbp1	14.3552199364207	31.9411699985329	1.15384172508691	0.00351127601117284
Ccne1	12.3483948237413	8.15841219136964	-0.597963213028824	0.104371864860799
Ccne2	3.95399531361328	3.85130955555822	-0.0379620742814077	0.884082614978505
Ccnf	31.2898442672694	3.7133640657566	-3.07489580616495	0.00348871132937681
Ccng1	148.050083275712	349.367096623707	1.23865843969554	7.88948775998219e-05
Ccng2	2.85194456724559	31.1490092837158	3.44916843228982	0.00108441265666814
Ccnh	51.5048273163623	26.9831088102732	-0.93265108059337	0.0396410224976574
Ccni	60.6476145878535	102.605952359814	0.758591619749443	0.00182368074762458
Ccnk	20.3656259168154	22.1721403008989	0.122611887065397	0.471220235790629
Ccnl1	44.6485983964592	27.7346042596568	-0.686927747104202	0.00563875461790411
Ccnl2	56.873374165397	62.0527629621529	0.125742050664146	0.213007455116395
Ccno	0.475161477611029	0.114456486208118	-2.05361865618876	0.221488966931493
Ccnt1	0.435336979237532	0.489525201393147	0.169250560025666	0.825824927641057
Ccnt2	6.41478253194076	10.4196824690102	0.699839051042155	0.00116112502577784
Ccny	42.9139999733174	65.2632483260879	0.604822416407384	0.030442823241537
Ccp110	5.97641856314492	4.34467754196444	-0.460032086447655	0.267324089942614
Ccpg1	13.006788280575	22.5086046695502	0.791211858949307	0.0185043964382745
Ccpg1os	4.06028013568102	15.5065220614932	1.93322396887153	0.145633961466703
Ccr10	0.152983340834882	0.711899747729183	2.21829953123789	0.234507335837757
Ccrl2	0.700251633814605	0.735419104287622	0.0706932101424766	0.929477683904976
Ccs	16.2314472872794	54.5447519401594	1.74864874891814	0.000296384601460914
Ccsap	2.79547118551719	1.75212597975233	-0.673984964378535	0.23631748262722
Cct2	210.123369113442	257.477277710143	0.29320849859271	0.00666233035104143
Cct3	245.460021964926	240.790087872406	-0.0277120674020884	0.752973721635427
Cct4	251.972523743473	233.848590328309	-0.107691692103631	0.403537904429445
Cct5	335.362516235161	323.792673486574	-0.0506511047164845	0.598600094684112
Cct6a	126.946706651434	132.388177866057	0.0605513286776491	0.710404801763565
Cct6b	0.348784595668823	0.504288417167174	0.531912765071557	0.405572545594258
Cct7	133.841928943937	161.460202481589	0.270648463135433	0.0880809003318042
Cct8	136.696482459495	172.714148572117	0.337410152568057	0.0188653055579291
Ccz1b	21.3759520253513	35.0589269353184	0.713793164496074	0.0158076634600633
Cd14	19.4463743792571	57.8854444229609	1.57369941977193	0.0254685331445368
Cd164	154.536057857918	285.461991801902	0.885355167854234	0.0031713366728967
Cd180	31.4560353391375	48.0031166602838	0.609791230010295	0.00759076015678906
Cd1d1	8.26106062864857	19.4664092651668	1.23658786725703	2.93912601778318e-05
Cd200	132.482030840513	77.1378404194412	-0.780286032046032	0.00952663148045882
Cd24	28.610369379174	44.7080114011289	0.643995252719307	0.237856050546866
Cd274	7.21969363571499	1.86147899108938	-1.95548828450501	0.0272816455742378
Cd276	36.4743098830132	80.5533342752814	1.14306362471014	0.00489055961283839
Cd28	0.359258973510854	0.156545688998742	-1.19844041286634	0.447802616146586
Cd2ap	35.0343881164929	44.938250054951	0.359172246018092	0.141916237085435
Cd2bp2	35.7860363792584	51.2897520611122	0.519273835886623	0.0551473212824507
Cd302	5.48204641788782	10.8733073899708	0.98800439011308	0.0434943713913577
Cd320	34.6405025360589	34.7732745975131	0.00551907232667703	0.983192627697866
Cd38	10.9997529024113	25.9226561706146	1.23674243633298	0.00399517364990064
Cd3eap	87.1725125485667	24.2589921523977	-1.84535367807895	0.000433086072327516
Cd44	210.612030928245	98.1999150611791	-1.10079416894396	0.0283532305664191
Cd46	2.82347436560882	2.24766089546579	-0.329047140498663	0.739080524633148
Cd47	19.5363928847266	39.1671478414591	1.00347995590116	0.0130658689022098
Cd48	35.0621332132533	49.7325883176294	0.504277744030263	0.0765603038062603
Cd55	12.9824621477384	3.01180010135917	-2.1078660950332	0.0222326404453282
Cd59	50.3030796312687	52.3081876643713	0.0563900587190174	0.72390899110377
Cd63	2254.06236083653	4203.80783392773	0.899169292150132	0.000844347275960772
Cd68	2.60372037354098	0.632963360935412	-2.04038062181367	0.253779239014906
Cd7	0.13225771314977	0.450913353679002	1.76949837417997	0.463689189614009
Cd72	0.776758582567683	0.445128519611637	-0.803244339114064	0.404218538983054
Cd74	4.29527828004377	2.26205335984513	-0.925118641262952	0.442689243570464
Cd80	1.65143573194362	12.5033698527559	2.92052424483569	0.0270367479571543
Cd81	523.397968658722	970.634291189922	0.891019504252595	0.00168321717004317
Cd82	48.6642298627954	157.963319946538	1.69865596569695	0.00073499954690857
Cd83	0.720671182900178	0.111629142087544	-2.69062744953149	0.173533041705098
Cd9	371.178603201686	399.954601470516	0.107722702224551	0.419983692366909
Cd99	450.567562765723	422.009949233768	-0.0944664428298723	0.649575572439621
Cdadc1	18.8369188493411	23.3835822765318	0.311932959295899	0.111016007660334
Cdc123	63.4576604182611	78.5472482284942	0.307766401602913	0.0641115384995686
Cdc14a	2.50988139438084	3.01779151487545	0.265873949685471	0.431840570832781
Cdc14b	7.02297953167356	7.73642197405064	0.13958325659472	0.646371886514661
Cdc16	44.2966886647354	41.7082325413304	-0.0868666793990765	0.413800798585443
Cdc20	28.7652040593535	15.9351313253865	-0.852113795912761	0.0116093385667395
Cdc23	18.2532853427921	26.2757220447657	0.525574256504237	0.0743928637898435
Cdc25a	9.30744077587781	8.68943443752216	-0.0991222505791168	0.682234415944516
Cdc25b	11.3802911002284	9.77384717401206	-0.219539009707931	0.533483744942268
Cdc25c	4.14522511894473	4.91149240720255	0.24471101504883	0.155200341611016
Cdc26	11.7848843900511	22.1571397400316	0.910834050451894	0.0190292801975617
Cdc27	17.1246666988855	28.9781032530467	0.75888725825896	0.00396130034184598
Cdc34	65.8860281473656	56.7607370036851	-0.215079236371798	0.211247737510197
Cdc37	243.395664202134	298.803499621388	0.295893576816193	0.112900229834361
Cdc37l1	19.8148613631733	25.4551440924677	0.361374358836673	0.160819997424156
Cdc40	5.81687044828668	11.4980001804562	0.983067880171076	0.00116417979727633
Cdc42	480.383350522015	519.010488724593	0.11157754448885	0.427781081908442
Cdc42bpa	16.9947522951565	20.6507598226351	0.281105530827951	0.183366159514932
Cdc42bpb	36.8315988687141	35.6943008049808	-0.0452502842093954	0.838442912111789
Cdc42bpg	0.774997739459397	1.67020783305246	1.10776362886486	0.198148215738426
Cdc42ep1	11.340507541506	26.4987124183945	1.22443705115614	0.000373478756819366
Cdc42ep2	0.71394579493403	13.1042082260948	4.19807183214292	0.00651653585212699
Cdc42ep3	90.2003432926268	16.2256317574067	-2.47485827247541	0.00755279983338145
Cdc42ep4	17.829859188777	19.986050784685	0.164698116417101	0.232148134581185
Cdc42ep5	41.0260207448336	71.1565253397424	0.794456834708408	0.0315368164115418
Cdc42se1	78.5601094338482	47.2335876992076	-0.73398381756808	0.0115513399427014
Cdc42se2	11.2836509784232	14.4232046087571	0.354157797460419	0.324505184729573
Cdc45	7.34141271855991	2.92751431614418	-1.32638148383772	0.0650485890676881
Cdc5l	28.5809936788519	45.1152952908135	0.658560552927407	0.0415818983835163
Cdc6	3.49517512922088	1.78831738005373	-0.966761944802148	0.0179696763675812
Cdc7	5.1840665857506	3.54931081995942	-0.546545329257488	0.192059508668645
Cdc73	13.9423373249049	19.3974149601119	0.476391963106277	0.180393897298603
Cdca2	2.7261630444135	2.14124107359087	-0.348424616386201	0.462579170041987
Cdca3	17.6989358666667	7.9545472183379	-1.15381090391223	0.00122473912065697
Cdca4	41.7091962033086	19.2994318332975	-1.1118071338524	0.0121388508100068
Cdca5	1.76302233957955	0.995454584053072	-0.824623353410798	0.437716523968149
Cdca7	5.01586743014036	3.63614442106638	-0.464089716172518	0.423954112333851
Cdca7l	0.618402685668935	1.91632791206653	1.63172595878272	0.166932164673714
Cdca8	26.8152335958078	14.8453243490712	-0.85304420669082	0.0268463231789345
Cdh11	55.5890484414244	75.5722988843378	0.443056823139882	0.00610433943157794
Cdh13	79.8263490552895	104.177123650688	0.384101575199618	0.0924472263180249
Cdh16	0.270782462127526	0.846316361105846	1.64406275494494	0.214047506753956
Cdh2	10.3600658696741	20.1052174029879	0.956536760701447	0.00157424629371285
Cdh3	1.41970337403262	1.99177317452922	0.48846382947302	0.493666829408445
Cdhr1	7.2984652822208	6.9021933619051	-0.0805382358577606	0.723629449892938
Cdip1	17.1872753812618	25.0904273472667	0.545796184132585	0.160668800425248
Cdipt	57.576420551795	70.7777340174656	0.297817472650908	0.0087369145775304
Cdk1	53.3954890728927	26.2687074654186	-1.02337265077384	0.00318328808233601
Cdk10	20.9304669882401	41.1013777420515	0.973582254179181	0.00176011156405484
Cdk11b	28.223689639709	50.2637221780995	0.832610909455954	0.0254852886723028
Cdk12	10.9998375053697	10.9733259334634	-0.00348134960009554	0.985094062420187
Cdk13	15.0941422984634	11.9128119464817	-0.341474787492666	0.0569573783590443
Cdk14	13.3965915255179	34.8492800113729	1.37926286556089	0.0106706363129808
Cdk16	101.525853002671	116.619653394821	0.199963791459729	0.428248830638695
Cdk17	19.6601193890921	10.1752107825799	-0.950213402025371	0.0200138001912855
Cdk18	0.669503843824534	4.81078372845692	2.84510770005891	0.000920208305648776
Cdk19	8.98743224027671	17.9531662621137	0.998257409866452	0.000224408915646403
Cdk2	12.3744561803028	9.73734656455406	-0.345764529211663	0.0438302562077192
Cdk20	3.70923378126591	8.03189190083552	1.11461865334939	0.048245724550136
Cdk2ap1	190.880530344057	258.423586341669	0.437067794387221	0.0860591812115152
Cdk2ap2	41.4855791685973	91.1925611008197	1.13630621609909	0.0340297562796339
Cdk4	197.062391491029	248.469290460819	0.334415082530442	0.0122926497616431
Cdk5	32.2316098524905	63.7858915507404	0.984761109919324	0.00447291042029953
Cdk5r1	5.00002275419959	3.20710846981671	-0.640661511362722	0.57343832511655
Cdk5rap1	4.90259536517262	13.090623912846	1.41691626020458	0.0102966999330033
Cdk5rap2	6.3236580448075	5.92517200117235	-0.0939023208433375	0.819052653992614
Cdk5rap3	26.9341683470167	48.7991519284635	0.857418556259928	0.0185792246367161
Cdk6	16.6287871401446	11.5590958123587	-0.524654395836152	0.357820699294128
Cdk8	27.7833370310891	18.9705285376331	-0.550460016286635	0.046900313533857
Cdk9	74.2762567621693	73.7385001677534	-0.0104830383347253	0.930355060960762
Cdkl2	5.45703573863734	6.33320957353513	0.214819328626996	0.666640413367562
Cdkl3	1.58508148603084	1.53329884626399	-0.0479180968735979	0.950927043869058
Cdkn1a	230.765317902677	244.732719066014	0.0847805773495987	0.643883434060168
Cdkn1b	13.6163854604736	33.6794196846897	1.30652349681708	0.0111334947064031
Cdkn1c	1.4314918367876	0.651555941379202	-1.13555848692888	0.464887636983908
Cdkn2a	14.4921433202391	74.3605182718598	2.35926584694468	0.0046384843712608
Cdkn2aip	8.95483542726585	17.1427020836573	0.936855705660574	0.0114028357802623
Cdkn2aipnl	6.26958464581343	15.771244607764	1.33085474263627	0.0029182373227011
Cdkn2b	11.041565060958	99.2485656617229	3.16810157454347	0.000954322099073667
Cdkn2c	6.66601303685024	9.19862243648921	0.464593683858684	0.258651442198948
Cdkn3	34.9720181603744	23.4619164124505	-0.575880193121549	0.0306378044543388
Cdnf	0.208081041983629	0.962109790014429	2.20905600598762	0.142943451244359
Cdo1	4.62175599318974	0.866865528083601	-2.41456097551181	0.0488072415502834
Cdon	1.83936735188555	4.76153545421471	1.37221723656616	0.0650219371433858
Cdr2	49.2480066814562	24.4027262574488	-1.01302299872091	0.000759484987876991
Cds1	13.944128050448	10.8387757046176	-0.363455916982602	0.350526553561257
Cds2	5.27483601757802	19.2476866138533	1.8674869086228	0.00010471299873286
Cdt1	2.07083124214628	1.40537574463946	-0.559254084642594	0.108710468599953
Cdv3	138.752389381156	83.9441221130984	-0.725011401309713	0.0871928446118574
Cdyl	24.9901338725617	11.9768961260666	-1.06110455522568	0.0202574855917687
Cdyl2	5.1938855033989	11.5297127733091	1.15047045721704	0.00185809004557775
Cebpa	9.45062047154146	6.12820325246145	-0.62494490368749	0.203519137992468
Cebpb	100.500390812314	104.419658924415	0.0551922398257173	0.653048442547716
Cebpd	14.0161615075617	50.3686518236518	1.84543481182548	0.00267511498041038
Cebpg	50.4923927096041	33.4722153456904	-0.593102006358166	0.099801438663735
Cebpz	29.3286015830667	24.5786224843252	-0.254904221863484	0.0300183602929105
Cecr5	5.55791548978834	8.16049341262054	0.554112487356154	0.272502243928218
Cel	0.35945351964424	0.163151642950473	-1.13959171459179	0.334570580216188
Cela2a	2.13679006145609	1.69158109424298	-0.337072829443447	0.729298052939289
Celf1	54.1631719391257	51.3715187978643	-0.0763435018744694	0.755002011255498
Celf2	15.3658642375302	4.78457050332138	-1.68326758295091	0.0611376380954889
Celf3	1.60179089259096	3.70650892119797	1.2103751618569	0.13344574928464
Celf5	1.56277347767021	1.11943578871518	-0.481336899402931	0.751672530892909
Cenpa	9.4391296806525	4.41398919358864	-1.09657074681934	0.0358599919204454
Cenpc	6.1437938309912	7.47726829061336	0.283381495120649	0.151552618404849
Cenpf	4.45167074419413	2.64887314573146	-0.748968136741284	0.247784311811611
Cenpi	3.90936380413483	3.30685946007184	-0.241472114619552	0.53295016320027
Cenpj	3.4709943621117	5.41752741970126	0.642285528422982	0.0495922332108579
Cenpk	10.076923009756	2.51398435052071	-2.00300760472837	0.238976281697858
Cenpl	4.28624498631618	3.06219873226549	-0.48514639692427	0.098815388995038
Cenpm	12.2815301429862	18.4105734943382	0.584044251956831	0.00737255253530202
Cenpn	10.8493417960239	7.30672509497547	-0.570310686269001	0.0810400739950649
Cenpq	4.57116506706216	1.43176534491083	-1.6747668507283	0.0324567390527219
Cenpt	8.53408606686739	4.99168271689816	-0.773710424272798	0.0994134464835016
Cenpu	2.66830866430274	1.83050468393226	-0.543684098842539	0.52147746769021
Cenpw	8.46314015723847	2.69503242583321	-1.65089042801198	0.170921490041174
Cep104	11.2811945415817	14.6144661379253	0.373477289168419	0.0696223567887548
Cep112	1.79276077091133	2.17882796208513	0.281369301964536	0.492635056437807
Cep120	6.9081942582557	13.6163988421555	0.978964644083085	0.00347381543786194
Cep131	2.66190392494567	8.99142773621569	1.7560917158911	0.0224065058815568
Cep162	1.40810574824092	4.26620235035274	1.59919671187844	0.0224824900933154
Cep19	17.8636169278064	29.7774068291121	0.73719390296507	0.0280651443583208
Cep290	0.91547722894253	2.61885525702011	1.51634041796118	0.0186796826135002
Cep295	2.16027369470615	1.5197996328713	-0.507332971054298	0.241106803742178
Cep41	2.27548298347424	3.25518686204759	0.516567565232008	0.137426996746363
Cep44	5.35302652396139	11.3488246093998	1.08411617997831	0.0353572317642949
Cep55	7.75984347480607	3.82956206136008	-1.01884813307102	0.0817889726415863
Cep57	3.33633495742278	12.9211973312429	1.95340371911525	0.0249103297842901
Cep57l1	1.59572632030562	6.30769224647961	1.98289903331887	0.0358071175437555
Cep63	12.8017376402649	17.4686254581539	0.448426445034683	0.00907853215880135
Cep70	4.29540588356563	2.77008556914799	-0.632863919200889	0.666572275162382
Cep76	5.67441720473344	5.98031192790782	0.0757485091758452	0.794405672704598
Cep78	1.39851476108605	4.93472144113846	1.81907316735123	0.0302159517313923
Cep83	11.8608919880249	7.20532845158694	-0.71907640898238	0.260213970505555
Cep85	8.34305020357416	9.73180857979297	0.222133016683313	0.299467756213162
Cep85l	7.26703238389412	4.342781241798	-0.742747053399073	0.2372443336431
Cep89	5.90243817646295	9.05706817674436	0.617733092043808	0.0277098026929046
Cep95	2.77290848242341	10.7837123783801	1.95938201548582	0.0112353460885363
Cep97	0.513681887105054	3.51074804610591	2.77283135390186	0.0338465325760336
Cept1	23.4691021225216	26.569120298985	0.17898781262441	0.228570239716416
Cercam	5.87840770471515	5.95205111932592	0.0179614946426102	0.962942380138155
Cerk	14.6165547806054	44.0073931344092	1.59014261482674	0.00855153863639993
Cers2	81.668148818404	121.771942147879	0.576336324232873	0.0116366191787375
Cers4	6.70157973097845	16.2070314967847	1.2740467486557	0.00611258189436799
Cers5	47.4807030896046	69.9865431211614	0.559736251651111	0.0139828969263503
Ces2g	0.183097301951983	0.871642668118986	2.25112628778855	0.46985369385208
Cetn4	0.954910834271413	4.98919913306801	2.38537032104418	0.116482095446061
Cfap126	0.636995581180106	0.962742260677287	0.595866255904103	0.475811903702672
Cfap20	19.2415957796436	45.8906193152292	1.25397082439574	0.0269234503778055
Cfap52	0.188340717716036	0.869035800761313	2.20607067897778	0.398206590715562
