GENE	test_TSS_SIGNAL	test_DISTAL_SIGNAL	regionID
6780	Scn1b	371.0181	1354.7053	5_RASMC_H3K27AC_PDGF_2H_REP2_940_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_REP2_940_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_REP2_940_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_REP2_940_lociStitched_3,5_RASMC_H3K27AC_PDGF_2H_REP2_940_lociStitched_4,6_RASMC_H3K27AC_PDGF_24H_NEW_1050_lociStitched
1425	Col5a1	1335.2	11589.0954	1_RASMC_H3K27AC_UNSTIM_REP1_8194_lociStitched,1_RASMC_H3K27AC_UNSTIM_REP1_8194_lociStitched,10_RASMC_H3K27AC_PDGF_24H_REP2_10924_lociStitched_1,10_RASMC_H3K27AC_PDGF_24H_REP2_10924_lociStitched_2,10_RASMC_H3K27AC_PDGF_24H_REP2_10924_lociStitched_3,5_RASMC_H3K27AC_PDGF_24H_NEW_18103_lociStitched,6_RASMC_H3K27AC_PDGF_24H_NEW_18109_lociStitched,4_RASMC_H3K27AC_PDGF_24H_NEW_18104_lociStitched,5_RASMC_H3K27AC_PDGF_24H_NEW_18105_lociStitched,1_RASMC_H3K27AC_PDGF_2H_REP2_15961_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_17680_lociStitched,2_RASMC_H3K27AC_UNSTIM_NEW_18997_lociStitched
8747	Ypel4	463	2878.3613	3_RASMC_H3K27AC_UNSTIM_NEW_19773_lociStitched_1,3_RASMC_H3K27AC_UNSTIM_NEW_19773_lociStitched_1,3_RASMC_H3K27AC_UNSTIM_NEW_19773_lociStitched_2,3_RASMC_H3K27AC_UNSTIM_NEW_19773_lociStitched_3,5_RASMC_H3K27AC_UNSTIM_REP1_8558_lociStitched,4_RASMC_H3K27AC_PDGF_2H_NEW_18371_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_18371_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_NEW_18842_lociStitched_2
8837	Zfand2a	710.8	1367.3598	2_RASMC_H3K27AC_PDGF_2H_NEW_6744_lociStitched,2_RASMC_H3K27AC_PDGF_2H_NEW_6744_lociStitched,2_RASMC_H3K27AC_PDGF_2H_NEW_6745_lociStitched_1,5_RASMC_H3K27AC_UNSTIM_NEW_7159_lociStitched_1,5_RASMC_H3K27AC_UNSTIM_NEW_7159_lociStitched_2,5_RASMC_H3K27AC_UNSTIM_NEW_7159_lociStitched_3,3_RASMC_H3K27AC_PDGF_2H_NEW_6746_lociStitched
2864	Gna13	641.8	1607.5283	3_RASMC_H3K27AC_UNSTIM_NEW_5459_lociStitched,3_RASMC_H3K27AC_UNSTIM_NEW_5459_lociStitched,1_RASMC_H3K27AC_PDGF_24H_NEW_5328_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_5122_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_5122_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_NEW_5122_lociStitched_3
1849	Dimt1	556.2	1262.1504	2_RASMC_H3K27AC_UNSTIM_NEW_15726_lociStitched,2_RASMC_H3K27AC_UNSTIM_NEW_15726_lociStitched,4_RASMC_H3K27AC_PDGF_2H_NEW_14702_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_14702_lociStitched_2,4_RASMC_H3K27AC_PDGF_2H_NEW_14702_lociStitched_3,5_RASMC_H3K27AC_PDGF_2H_REP2_13416_lociStitched
2723	Ganc	862	740.4069	6_RASMC_H3K27AC_UNSTIM_REP1_8748_lociStitched_1,6_RASMC_H3K27AC_UNSTIM_REP1_8748_lociStitched_1,6_RASMC_H3K27AC_UNSTIM_REP1_8748_lociStitched_2,6_RASMC_H3K27AC_UNSTIM_REP1_8748_lociStitched_3,4_RASMC_H3K27AC_UNSTIM_NEW_20209_lociStitched_1,4_RASMC_H3K27AC_UNSTIM_NEW_20209_lociStitched_3
8656	Wdr74	1140.2	10844.9202	7_RASMC_H3K27AC_PDGF_24H_REP2_1787_lociStitched_1,7_RASMC_H3K27AC_PDGF_24H_REP2_1787_lociStitched_1,7_RASMC_H3K27AC_PDGF_24H_REP2_1787_lociStitched_5,6_RASMC_H3K27AC_PDGF_2H_REP2_2563_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_REP2_2563_lociStitched_2,6_RASMC_H3K27AC_PDGF_2H_REP2_2563_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_REP2_2564_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_2564_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_NEW_2673_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_2673_lociStitched_3,13_RASMC_H3K27AC_PDGF_24H_REP2_1784_lociStitched_1,13_RASMC_H3K27AC_PDGF_24H_REP2_1784_lociStitched_3,6_RASMC_H3K27AC_PDGF_2H_REP2_2566_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_REP2_2566_lociStitched_3,6_RASMC_H3K27AC_PDGF_2H_REP2_2566_lociStitched_5
9037	rnf141	626	5882.3754	1_RASMC_H3K27AC_PDGF_2H_NEW_1953_lociStitched,1_RASMC_H3K27AC_PDGF_2H_NEW_1953_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_1954_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_1954_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_NEW_1954_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_NEW_2053_lociStitched,6_RASMC_H3K27AC_PDGF_2H_NEW_1949_lociStitched,5_RASMC_H3K27AC_PDGF_24H_REP2_1234_lociStitched,5_RASMC_H3K27AC_PDGF_24H_REP2_1235_lociStitched,7_RASMC_H3K27AC_PDGF_24H_NEW_2051_lociStitched
7720	Tceb3	526.8	3810.33	5_RASMC_H3K27AC_PDGF_2H_NEW_23341_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_23341_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_23341_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_NEW_23341_lociStitched_3,1_RASMC_H3K27AC_PDGF_24H_NEW_23891_lociStitched,7_RASMC_H3K27AC_PDGF_2H_REP2_20801_lociStitched_3,5_RASMC_H3K27AC_PDGF_24H_NEW_23888_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_23888_lociStitched_3,8_RASMC_H3K27AC_PDGF_24H_REP2_14257_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_23340_lociStitched
2843	Gltscr1l	269	6511.3606	5_RASMC_H3K27AC_PDGF_24H_NEW_29747_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_29747_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_29747_lociStitched_2,5_RASMC_H3K27AC_PDGF_24H_NEW_29747_lociStitched_3,11_RASMC_H3K27AC_PDGF_24H_NEW_29744_lociStitched,5_RASMC_H3K27AC_UNSTIM_NEW_31102_lociStitched,5_RASMC_H3K27AC_PDGF_2H_REP2_26004_lociStitched,6_RASMC_H3K27AC_UNSTIM_REP1_13450_lociStitched,1_RASMC_H3K27AC_PDGF_2H_NEW_29064_lociStitched
5731	Ppp2r5b	954.472	4792.4759	3_RASMC_H3K27AC_PDGF_24H_REP2_1751_lociStitched,3_RASMC_H3K27AC_PDGF_24H_REP2_1751_lociStitched,5_RASMC_H3K27AC_UNSTIM_NEW_2847_lociStitched_1,5_RASMC_H3K27AC_UNSTIM_NEW_2847_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_REP2_2507_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_2507_lociStitched_3,5_RASMC_H3K27AC_UNSTIM_NEW_2846_lociStitched_1,5_RASMC_H3K27AC_UNSTIM_NEW_2846_lociStitched_2
2771	Gemin5	544.8	2698.5079	4_RASMC_H3K27AC_PDGF_24H_REP2_2743_lociStitched,4_RASMC_H3K27AC_PDGF_24H_REP2_2743_lociStitched,6_RASMC_H3K27AC_PDGF_24H_NEW_4162_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_4162_lociStitched_3,5_RASMC_H3K27AC_PDGF_24H_NEW_4160_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_4160_lociStitched_3,3_RASMC_H3K27AC_PDGF_24H_NEW_4161_lociStitched,4_RASMC_H3K27AC_PDGF_24H_NEW_4159_lociStitched_1,4_RASMC_H3K27AC_PDGF_24H_NEW_4159_lociStitched_2,4_RASMC_H3K27AC_PDGF_24H_NEW_4159_lociStitched_3,2_RASMC_H3K27AC_UNSTIM_NEW_4288_lociStitched,5_RASMC_H3K27AC_UNSTIM_NEW_4289_lociStitched
1763	Ddx39a	801.8	2895.2668	1_RASMC_H3K27AC_UNSTIM_NEW_14637_lociStitched,1_RASMC_H3K27AC_UNSTIM_NEW_14637_lociStitched,6_RASMC_H3K27AC_PDGF_2H_REP2_12533_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_REP2_12533_lociStitched_2,6_RASMC_H3K27AC_PDGF_2H_REP2_12533_lociStitched_3,8_RASMC_H3K27AC_PDGF_2H_REP2_12534_lociStitched_1,8_RASMC_H3K27AC_PDGF_2H_REP2_12534_lociStitched_3,1_RASMC_H3K27AC_PDGF_2H_REP2_12537_lociStitched,5_RASMC_H3K27AC_PDGF_24H_NEW_14036_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_14036_lociStitched_3
2601	Fmod	291.8	5044.1372	6_RASMC_H3K27AC_PDGF_2H_REP2_7342_lociStitched,6_RASMC_H3K27AC_PDGF_2H_REP2_7342_lociStitched,4_RASMC_H3K27AC_PDGF_2H_REP2_7340_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_7340_lociStitched_2,1_RASMC_H3K27AC_PDGF_2H_REP2_7344_lociStitched,6_RASMC_H3K27AC_PDGF_2H_REP2_7337_lociStitched,1_RASMC_H3K27AC_PDGF_2H_REP2_7338_lociStitched,1_RASMC_H3K27AC_PDGF_2H_REP2_7345_lociStitched,1_RASMC_H3K27AC_PDGF_2H_REP2_7339_lociStitched,1_RASMC_H3K27AC_UNSTIM_NEW_7983_lociStitched,11_RASMC_H3K27AC_PDGF_24H_NEW_7787_lociStitched_1,11_RASMC_H3K27AC_PDGF_24H_NEW_7787_lociStitched_3
8459	Urgcp	615.2	2755.8245	4_RASMC_H3K27AC_PDGF_2H_NEW_9203_lociStitched,4_RASMC_H3K27AC_PDGF_2H_NEW_9203_lociStitched,3_RASMC_H3K27AC_UNSTIM_REP1_4186_lociStitched,5_RASMC_H3K27AC_PDGF_24H_NEW_9461_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_9461_lociStitched_3,5_RASMC_H3K27AC_PDGF_2H_NEW_9204_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_9204_lociStitched_3,1_RASMC_H3K27AC_PDGF_2H_NEW_9201_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_9202_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_9202_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_NEW_9202_lociStitched_3
66	Ac1576	294.996	5283.4552	3_RASMC_H3K27AC_PDGF_24H_NEW_4774_lociStitched,3_RASMC_H3K27AC_PDGF_24H_NEW_4774_lociStitched,1_RASMC_H3K27AC_PDGF_2H_NEW_4565_lociStitched,3_RASMC_H3K27AC_PDGF_2H_NEW_4563_lociStitched,3_RASMC_H3K27AC_PDGF_2H_NEW_4559_lociStitched,6_RASMC_H3K27AC_PDGF_24H_NEW_4776_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_4776_lociStitched_7,2_RASMC_H3K27AC_UNSTIM_NEW_4899_lociStitched,3_RASMC_H3K27AC_PDGF_24H_NEW_4773_lociStitched_1,3_RASMC_H3K27AC_PDGF_24H_NEW_4773_lociStitched_2,2_RASMC_H3K27AC_PDGF_2H_NEW_4561_lociStitched
6880	Serf2	940.2	4021.5457	5_RASMC_H3K27AC_PDGF_2H_NEW_18811_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_18811_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_18811_lociStitched_5,4_RASMC_H3K27AC_PDGF_2H_NEW_18815_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_18815_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_REP2_16876_lociStitched,6_RASMC_H3K27AC_UNSTIM_NEW_20242_lociStitched_1,6_RASMC_H3K27AC_UNSTIM_NEW_20242_lociStitched_2,6_RASMC_H3K27AC_UNSTIM_NEW_20242_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_REP2_16873_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_16873_lociStitched_5,3_RASMC_H3K27AC_PDGF_2H_NEW_18814_lociStitched
1680	Dap	745	7694.6402	6_RASMC_H3K27AC_PDGF_2H_NEW_15061_lociStitched,6_RASMC_H3K27AC_PDGF_2H_NEW_15061_lociStitched,7_RASMC_H3K27AC_UNSTIM_NEW_16119_lociStitched,7_RASMC_H3K27AC_PDGF_24H_REP2_9403_lociStitched,3_RASMC_H3K27AC_PDGF_2H_NEW_15065_lociStitched,9_RASMC_H3K27AC_PDGF_24H_NEW_15412_lociStitched,2_RASMC_H3K27AC_PDGF_2H_REP2_13687_lociStitched,7_RASMC_H3K27AC_PDGF_2H_REP2_13681_lociStitched_1,7_RASMC_H3K27AC_PDGF_2H_REP2_13681_lociStitched_2,7_RASMC_H3K27AC_PDGF_2H_REP2_13681_lociStitched_3
4007	Lyrm7	733.4	1120.9114	3_RASMC_H3K27AC_UNSTIM_NEW_4230_lociStitched,3_RASMC_H3K27AC_UNSTIM_NEW_4230_lociStitched,5_RASMC_H3K27AC_PDGF_2H_REP2_3786_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_REP2_3786_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_REP2_3786_lociStitched_3,5_RASMC_H3K27AC_PDGF_2H_NEW_3918_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_3918_lociStitched_3
4056	Man1b1	775.8	2668.0335	4_RASMC_H3K27AC_UNSTIM_NEW_18897_lociStitched_1,4_RASMC_H3K27AC_UNSTIM_NEW_18897_lociStitched_1,4_RASMC_H3K27AC_UNSTIM_NEW_18897_lociStitched_3,5_RASMC_H3K27AC_PDGF_24H_NEW_18009_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_18009_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_REP2_10846_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_REP2_10846_lociStitched_3,5_RASMC_H3K27AC_PDGF_24H_REP2_10843_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_10843_lociStitched_2,5_RASMC_H3K27AC_PDGF_24H_REP2_10843_lociStitched_3,9_RASMC_H3K27AC_PDGF_24H_NEW_18011_lociStitched
113	Actbl2	106.99	3014.8308	4_RASMC_H3K27AC_UNSTIM_NEW_15759_lociStitched,4_RASMC_H3K27AC_UNSTIM_NEW_15759_lociStitched,6_RASMC_H3K27AC_PDGF_24H_NEW_15084_lociStitched,4_RASMC_H3K27AC_PDGF_2H_NEW_14731_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_14731_lociStitched_2
8535	Vasp	1073.6	5183.3446	4_RASMC_H3K27AC_UNSTIM_NEW_855_lociStitched_1,4_RASMC_H3K27AC_UNSTIM_NEW_855_lociStitched_1,4_RASMC_H3K27AC_UNSTIM_NEW_855_lociStitched_3,7_RASMC_H3K27AC_UNSTIM_NEW_856_lociStitched,1_RASMC_H3K27AC_PDGF_24H_NEW_793_lociStitched,10_RASMC_H3K27AC_PDGF_24H_REP2_435_lociStitched_1,10_RASMC_H3K27AC_PDGF_24H_REP2_435_lociStitched_2,10_RASMC_H3K27AC_PDGF_24H_REP2_435_lociStitched_3,6_RASMC_H3K27AC_PDGF_2H_REP2_645_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_REP2_645_lociStitched_3,2_RASMC_H3K27AC_PDGF_2H_NEW_752_lociStitched
8303	Twist1	723	1425.5584	6_RASMC_H3K27AC_PDGF_24H_NEW_25007_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_25007_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_25007_lociStitched_2,6_RASMC_H3K27AC_PDGF_24H_NEW_25007_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_NEW_24428_lociStitched
5120	Otub1	1612	6812.1024	5_RASMC_H3K27AC_PDGF_24H_NEW_2786_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_2786_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_2786_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_REP2_1770_lociStitched,5_RASMC_H3K27AC_PDGF_24H_NEW_2783_lociStitched,4_RASMC_H3K27AC_PDGF_2H_NEW_2652_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_2652_lociStitched_2,4_RASMC_H3K27AC_PDGF_2H_NEW_2652_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_NEW_2785_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_2785_lociStitched_3,2_RASMC_H3K27AC_PDGF_2H_NEW_2650_lociStitched,1_RASMC_H3K27AC_PDGF_2H_REP2_2539_lociStitched
1009	Ccdc34	711	933.7845	5_RASMC_H3K27AC_PDGF_24H_REP2_11464_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_11464_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_11464_lociStitched_2,5_RASMC_H3K27AC_PDGF_24H_REP2_11464_lociStitched_3,1_RASMC_H3K27AC_PDGF_2H_NEW_18613_lociStitched
7748	Ten1	274.6357	47.1324	5_RASMC_H3K27AC_PDGF_24H_REP2_3694_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_3694_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_3694_lociStitched_2
4808	Nfkbie	602.4	3660.6742	5_RASMC_H3K27AC_PDGF_2H_NEW_29119_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_29119_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_REP2_26055_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_REP2_26055_lociStitched_3,7_RASMC_H3K27AC_PDGF_24H_REP2_17993_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_NEW_29793_lociStitched,5_RASMC_H3K27AC_PDGF_2H_REP2_26054_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_REP2_26054_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_REP2_26054_lociStitched_3,6_RASMC_H3K27AC_UNSTIM_REP1_13459_lociStitched_1,6_RASMC_H3K27AC_UNSTIM_REP1_13459_lociStitched_3
6647	Rpsa	920.6	1083.2421	1_RASMC_H3K27AC_UNSTIM_REP1_13394_lociStitched,1_RASMC_H3K27AC_UNSTIM_REP1_13394_lociStitched,5_RASMC_H3K27AC_PDGF_24H_NEW_29516_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_29516_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_REP2_17834_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_REP2_17834_lociStitched_2,6_RASMC_H3K27AC_PDGF_24H_REP2_17834_lociStitched_3
420	Api5	601	3516.987	3_RASMC_H3K27AC_PDGF_2H_NEW_18468_lociStitched,3_RASMC_H3K27AC_PDGF_2H_NEW_18468_lociStitched,5_RASMC_H3K27AC_PDGF_24H_NEW_18945_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_18945_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_REP2_16624_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_18467_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_18467_lociStitched_2,5_RASMC_H3K27AC_PDGF_2H_NEW_18467_lociStitched_3,1_RASMC_H3K27AC_PDGF_24H_NEW_18943_lociStitched,3_RASMC_H3K27AC_PDGF_24H_NEW_18948_lociStitched
7219	Smim12	388.089	2703.9985	6_RASMC_H3K27AC_UNSTIM_NEW_24803_lociStitched,6_RASMC_H3K27AC_UNSTIM_NEW_24803_lociStitched,2_RASMC_H3K27AC_PDGF_24H_NEW_23642_lociStitched,4_RASMC_H3K27AC_UNSTIM_NEW_24801_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_23085_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_23085_lociStitched_2,5_RASMC_H3K27AC_PDGF_24H_NEW_23643_lociStitched
1429	Colec12	348.0165	83.5071	4_RASMC_H3K27AC_PDGF_2H_REP2_11565_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_11565_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_11565_lociStitched_2
4297	Micu2	559.4	450.9419	4_RASMC_H3K27AC_PDGF_2H_NEW_9897_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_9897_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_9897_lociStitched_2,4_RASMC_H3K27AC_PDGF_2H_NEW_9897_lociStitched_3,1_RASMC_H3K27AC_PDGF_2H_NEW_9896_lociStitched
3133	Hip1	699.8	7114.537	12_RASMC_H3K27AC_PDGF_2H_REP2_6667_lociStitched_1,12_RASMC_H3K27AC_PDGF_2H_REP2_6667_lociStitched_1,12_RASMC_H3K27AC_PDGF_2H_REP2_6667_lociStitched_2,12_RASMC_H3K27AC_PDGF_2H_REP2_6667_lociStitched_3,8_RASMC_H3K27AC_PDGF_24H_NEW_7114_lociStitched,4_RASMC_H3K27AC_UNSTIM_NEW_7314_lociStitched
4951	Nrm	685	9009.5502	4_RASMC_H3K27AC_UNSTIM_NEW_18067_lociStitched,4_RASMC_H3K27AC_UNSTIM_NEW_18067_lociStitched,7_RASMC_H3K27AC_UNSTIM_NEW_18068_lociStitched_1,7_RASMC_H3K27AC_UNSTIM_NEW_18068_lociStitched_3,7_RASMC_H3K27AC_UNSTIM_NEW_18068_lociStitched_5,5_RASMC_H3K27AC_PDGF_24H_NEW_17213_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_NEW_17213_lociStitched_3,1_RASMC_H3K27AC_PDGF_2H_REP2_15058_lociStitched,14_RASMC_H3K27AC_PDGF_2H_REP2_15060_lociStitched_1,14_RASMC_H3K27AC_PDGF_2H_REP2_15060_lociStitched_5,4_RASMC_H3K27AC_PDGF_2H_NEW_16798_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_15050_lociStitched_3,6_RASMC_H3K27AC_PDGF_2H_REP2_15053_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_REP2_15053_lociStitched_3,6_RASMC_H3K27AC_PDGF_2H_REP2_15053_lociStitched_5,4_RASMC_H3K27AC_PDGF_2H_NEW_16800_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_16800_lociStitched_2,4_RASMC_H3K27AC_PDGF_2H_NEW_16800_lociStitched_3
5221	Pbk	545.6	2518.5044	4_RASMC_H3K27AC_PDGF_2H_REP2_9453_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_9453_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_REP2_9453_lociStitched_2,4_RASMC_H3K27AC_PDGF_2H_REP2_9453_lociStitched_3,3_RASMC_H3K27AC_PDGF_24H_NEW_10259_lociStitched,8_RASMC_H3K27AC_PDGF_24H_NEW_10261_lociStitched,4_RASMC_H3K27AC_UNSTIM_NEW_10587_lociStitched_1,4_RASMC_H3K27AC_UNSTIM_NEW_10587_lociStitched_3
3023	Gtpbp2	615	1572.2898	5_RASMC_H3K27AC_PDGF_2H_NEW_29101_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_29101_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_29101_lociStitched_3,4_RASMC_H3K27AC_PDGF_2H_NEW_29098_lociStitched_1,4_RASMC_H3K27AC_PDGF_2H_NEW_29098_lociStitched_5,6_RASMC_H3K27AC_PDGF_24H_NEW_29777_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_29777_lociStitched_2,6_RASMC_H3K27AC_PDGF_24H_NEW_29777_lociStitched_3,1_RASMC_H3K27AC_PDGF_2H_REP2_26036_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_29100_lociStitched_1,5_RASMC_H3K27AC_PDGF_2H_NEW_29100_lociStitched_3,1_RASMC_H3K27AC_PDGF_2H_NEW_29097_lociStitched
144	Adamts14	476.2	2432.1212	3_RASMC_H3K27AC_UNSTIM_NEW_18612_lociStitched,3_RASMC_H3K27AC_UNSTIM_NEW_18612_lociStitched,4_RASMC_H3K27AC_PDGF_24H_NEW_17773_lociStitched,4_RASMC_H3K27AC_PDGF_24H_NEW_17772_lociStitched_1,4_RASMC_H3K27AC_PDGF_24H_NEW_17772_lociStitched_2,4_RASMC_H3K27AC_PDGF_24H_NEW_17772_lociStitched_3,2_RASMC_H3K27AC_PDGF_2H_NEW_17342_lociStitched,3_RASMC_H3K27AC_PDGF_24H_NEW_17774_lociStitched
5314	Pdxp	626	6763.9294	6_RASMC_H3K27AC_PDGF_2H_REP2_23829_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_REP2_23829_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_REP2_23829_lociStitched_2,6_RASMC_H3K27AC_PDGF_2H_REP2_23829_lociStitched_3,7_RASMC_H3K27AC_PDGF_2H_NEW_26779_lociStitched_1,7_RASMC_H3K27AC_PDGF_2H_NEW_26779_lociStitched_3,3_RASMC_H3K27AC_PDGF_2H_REP2_23826_lociStitched,6_RASMC_H3K27AC_PDGF_24H_NEW_27360_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_27360_lociStitched_3,5_RASMC_H3K27AC_PDGF_2H_REP2_23833_lociStitched,6_RASMC_H3K27AC_UNSTIM_REP1_12477_lociStitched_1,4_RASMC_H3K27AC_PDGF_24H_NEW_27362_lociStitched,5_RASMC_H3K27AC_PDGF_2H_REP2_23835_lociStitched,5_RASMC_H3K27AC_PDGF_24H_REP2_16380_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_16380_lociStitched_3
4449	Mroh1	542.2	1725.778	4_RASMC_H3K27AC_PDGF_24H_NEW_27271_lociStitched_1,4_RASMC_H3K27AC_PDGF_24H_NEW_27271_lociStitched_1,4_RASMC_H3K27AC_PDGF_24H_NEW_27271_lociStitched_2,4_RASMC_H3K27AC_PDGF_24H_NEW_27271_lociStitched_3,6_RASMC_H3K27AC_PDGF_24H_NEW_27268_lociStitched_1,6_RASMC_H3K27AC_PDGF_24H_NEW_27268_lociStitched_3,6_RASMC_H3K27AC_PDGF_2H_NEW_26692_lociStitched_1,6_RASMC_H3K27AC_PDGF_2H_NEW_26692_lociStitched_5,4_RASMC_H3K27AC_PDGF_2H_NEW_26693_lociStitched,5_RASMC_H3K27AC_PDGF_2H_NEW_26690_lociStitched_3
2012	Dym	598.8	810.5206	5_RASMC_H3K27AC_PDGF_24H_REP2_8388_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_8388_lociStitched_1,5_RASMC_H3K27AC_PDGF_24H_REP2_8388_lociStitched_2,8_RASMC_H3K27AC_PDGF_2H_REP2_12227_lociStitched_1,8_RASMC_H3K27AC_PDGF_2H_REP2_12227_lociStitched_3,8_RASMC_H3K27AC_PDGF_2H_REP2_12227_lociStitched_5
