brd4_unstim	brd4_2	brd4_24	h3k27ac_unstim	h3k27ac_2h	h3k27ac_24h	rna_unstim	rna_2h	rna_24h	brd4_log2_2_v_0	brd4_log2_24_v_0	h3k27ac_log2_2_v_0	h3k27ac_log2_24_v_0	rna_log2_2_v_0	rna_log2_24_v_0
Nrp1	2758.4006	1867.9319	3272.088	9752.3591	13689.97085	13054.4755	24.03634545655	41.0386919832373	62.5406497420137	-0.56239013430074	0.246379555496125	0.489296219910893	0.420721339750605	0.77176718707325	1.3795766457475
Lrrc28	10039.5209	6822.78445	7298.1577	21741.3374	11545.3512	12065.2641	3.17776547782371	3.51950046838025	8.83489251120808	-0.55725787996484	-0.460086193098501	-0.913128629896232	-0.849581193799676	0.147358021708784	1.475199926165
Rpusd3	3891.244	2644.80665	4645.4836	8800.55475	7574.8864	9634.04555	7.01962087624689	3.05744719359975	10.8009163357378	-0.557069189966711	0.255597343410132	-0.216370215291791	0.130547276987103	-1.19906553230032	0.621688694943268
Rab27b	119.9544	81.54	215.3562	160.7244	480.9954	377.2131	1.76371096158168	1.1344200761142	1.68752811992634	-0.556906215590181	0.844238781135217	1.58143413182267	1.23079081432197	-0.63665918055517	-0.0637026076611844
Ddx3	1111.77425	755.75225	1053.1434	4200.5297	4242.60905	4126.35425	23.9329491512312	33.5062102572037	30.2906464804082	-0.55687859895615	-0.0781619805029035	0.0143804748467655	-0.0257035849628799	0.485430334016645	0.339874184544454
Papss2	1580.58165	1074.75955	1899.34545	2071.29935	2749.8957	3150.20215	7.777137481532	7.04279426656089	8.89983154687166	-0.556441634448008	0.265046760291593	0.4088408291452	0.6049083390575	-0.143091302999397	0.194538787001813
Mtm1	1085.0107	738.2853	1416.2827	2674.4831	3041.1373	2412.6566	15.0493791851035	8.00533177868981	18.8598831218724	-0.555458931686921	0.384399996155512	0.185350864679243	-0.148637499912269	-0.910670873180076	0.32561676103967
Fam13a	2212.87885	1507.1474	1782.1613	4313.5632	1101.1322	3659.5473	2.21058302263351	0.844390348993789	2.18301417895795	-0.554103948730493	-0.312296550754079	-1.96989240698561	-0.237214901070043	-1.38844492392587	-0.0181054176059843
Prrg1	848.0363	578.41165	777.0337	3643.5317	2264.6297	2478.955	18.1441928283825	10.1345227948798	11.7885575273795	-0.552029409913031	-0.126148850577996	-0.68606237483492	-0.555605460008078	-0.840229719690785	-0.622120679866663
Dgke	1740.45975	1187.19825	2226.87265	5309.3365	4176.40315	4820.97845	3.64857798527934	2.45054004491627	3.51483850442953	-0.551907580120274	0.355550605319513	-0.346270598204026	-0.139205599975295	-0.574234568082476	-0.0538758868752931
Vta1	970.3481	662.0287	989.977	1695.361	2604.6381	1661.9994	40.7395232555271	41.4867357566922	72.7541706617333	-0.551608627073042	0.0288926190531935	0.619490427064768	-0.0286726436197107	0.0262210504906113	0.836600855846965
Rrm2	2945.5029	2011.6996	4897.9607	6348.79925	4332.80355	7874.8268	57.6451156043066	42.083625932881	16.8943251866222	-0.550099084740181	0.733667224718435	-0.551182934337444	0.310764432611892	-0.453939357522092	-1.77065964457654
Ppp1r3d	1838.5073	1255.9931	2091.2667	4356.0016	5230.0679	5260.5573	6.47259398817432	5.52550763047868	8.47692234668038	-0.549706366361306	0.185842156146299	0.263825192589417	0.272211161812802	-0.22823699803874	0.389196561690774
Add3	1502.9722	1028.32885	2556.3124	4241.13445	3948.53115	6673.12135	2.37059213677057	1.19347585589913	2.31249198727098	-0.54751662565852	0.76624583047543	-0.103134147302866	0.653911520198911	-0.990078085860573	-0.0357991000188342
Cdca7l	481.7213	329.9816	503.5813	1420.3063	1764.24875	1470.9692	2.01878126024226	0.618402685668935	1.91632791206653	-0.54581313512071	0.0640259948084747	0.312851896229738	0.0505649473417016	-1.70686610980602	-0.0751401510232972
Ogt	1346.3414	922.61835	1398.14135	4148.95685	3812.82005	3544.6918	54.2541303999851	26.3593868922072	53.4901471548554	-0.545238397688236	0.0544659330785109	-0.121890209783258	-0.227088457922655	-1.04141616070864	-0.0204598023532325
Ccl27	4422.0425	3031.9522	5628.99015	14218.8962	9226.97675	13253.6528	1.11971376208802	0.925948322107072	1.08149766551028	-0.544465881886122	0.34816323279833	-0.623879547677728	-0.101419442811348	-0.274126393299019	-0.0500994250732085
Fchsd2	3507.7858	2406.1926	4757.93905	7615.2668	5843.47355	12441.67325	6.61382858014846	8.54157622931459	16.0437782285737	-0.543808528058781	0.439776137206367	-0.382068373485113	0.70821403565416	0.369016670087689	1.27845637040425
Rapgef3	14616.7774	10029.10765	16854.9515	48745.98245	32907.1089	43953.3665	29.3254905033671	7.54550964024629	10.1522220683554	-0.543432025105462	0.205547204468601	-0.566884037572324	-0.149309650336086	-1.95846498729115	-1.53035970727304
Cyp4f5	514.2608	353.01845	748.1793	1327.3826	1540.77505	1900.8854	0.393257554871453	0.129155100048352	0.699854856451715	-0.542756601290142	0.540883864027442	0.215071978813624	0.518087289955243	-1.60636986811663	0.831581269691855
Adarb1	13587.49025	9335.17485	14469.52305	45118.9138	26791.8132	34768.4143	87.11918784827	59.1203722956731	18.0016266051149	-0.541530050184219	0.0907383679672993	-0.751940114162108	-0.375955065611178	-0.559335150351046	-2.27486323225637
Zfp40	1106.12605	760.6933	1140.478	2523.5993	2270.6447	1951.9746	4.49742986834259	1.05154253841283	3.13804523267844	-0.540128995774166	0.0441228180162803	-0.152380878281319	-0.370548575721415	-2.09659357158109	-0.519234636797722
Prps2	1049.37935	721.825	774.30965	3222.74685	1783.1591	2215.854	6.403335884182	4.04554678984748	6.26221733346359	-0.539815289450527	-0.438553778315219	-0.853855436451745	-0.540428040656318	-0.662488979620907	-0.0321501090687129
Aebp1	3583.25005	2465.31195	5861.23625	9584.88845	8421.9595	15540.25675	113.101634947634	117.487697277983	222.998897639377	-0.539498512078074	0.709936266826345	-0.186605703936104	0.697176792723553	0.0548899084700274	0.979416793977716
H2afz	1181.7062	813.5976	1313.3668	2916.3633	4219.6569	3233.4981	281.790806056431	283.543823525123	217.393957205435	-0.538484063558776	0.152398499461038	0.532955246623651	0.148925311012723	0.00894718838110009	-0.374312702807945
Cenpw	562.127	388.9858	807.8248	917.7174	849.2968	795.2936	10.3504857821073	8.46314015723847	2.69503242583321	-0.531178621571389	0.523146325173762	-0.111781147341807	-0.206562400385433	-0.290433515417433	-1.94132394342941
Radil	1065.29695	737.62205	1401.76315	2451.219	2900.0077	2226.3449	1.32869202665066	0.802050666097589	1.92875796926785	-0.530301947164601	0.395986968163093	0.242557345737051	-0.138822276260894	-0.728241464893675	0.537665372142043
Vipr2	2003.41195	1387.39595	2233.56015	4778.9094	2341.13515	3866.80835	7.18378551943286	4.05801062865024	0.713032549853449	-0.530079526407599	0.156886002404487	-1.02947319545892	-0.305538154667184	-0.823971633550415	-3.3327044351775
Tcof1	34596.24495	23962.9425	43687.9824	136324.25645	77870.64635	111102.8609	38.2912010688457	25.2355452821605	29.6097861820533	-0.529810384377379	0.336621023383751	-0.807890780386128	-0.295146320003074	-0.601555653190274	-0.370938840913564
Itpr2	595.2171	412.5521	829.9824	1447.9769	2690.6163	2853.4791	1.18795256286866	1.36177320712776	2.12636962118693	-0.528839649638758	0.479664769801209	0.893898080752663	0.978683409321038	0.197009225751223	0.83991517069542
Stxbp2	399.67205	277.07015	550.494	710.8006	1142.00765	861.06485	17.1369931006448	13.8404831252093	30.0187742526729	-0.528565394016342	0.461910154255373	0.684055510671087	0.27667699727647	-0.308219689265707	0.808751076238392
Spag1	1717.8247	1191.9258	2441.9274	3802.03225	4034.15645	3961.8978	0.663957156048598	0.235086639436195	1.09606361386917	-0.527288392667968	0.507437488426945	0.0854962652664391	0.0594208959335703	-1.49789760074027	0.723169477366439
Ephb3	4124.7033	2862.0689	5994.6364	12940.0188	15239.5068	19861.6013	7.03677508095858	8.01671621186573	8.10630906767184	-0.527231943312888	0.539381904242889	0.235976499921597	0.618142228459064	0.188097004026963	0.20413078142896
Fam210b	974.2181	676.1021	1235.71305	2609.4787	2298.62905	2222.78045	11.6282529525482	6.88926163084776	8.9616513804845	-0.527003659036314	0.343027075621992	-0.182987961491964	-0.231396169401581	-0.755213087404391	-0.375797850223473
Stk3	947.163	659.0656	1147.9701	2390.1598	3861.022	2548.2678	23.1417934300878	21.3152844337235	24.8852077072727	-0.52319065376674	0.277400436400894	0.691875698392375	0.0924098234709838	-0.118612367044763	0.104787754715192
Ppa2	549.4534	382.3614	676.3876	1949.4453	3187.9266	2002.7901	10.9943881613351	10.3278084139437	19.4861547204863	-0.523060240867411	0.29985308237247	0.709554738224385	0.0389475548174385	-0.0902331770361338	0.825682105676746
Tmem17	3265.26405	2275.1072	3799.8054	8127.4652	5985.59755	9954.1192	6.50192366636573	4.42452953841422	5.80480443675523	-0.521265137209287	0.218725873514417	-0.44131019314573	0.292488189678531	-0.555342557511263	-0.163619154987932
Phc1	757.10025	527.6126	1059.83105	2787.71295	4011.9452	2964.1081	11.0960211473814	9.32102761128755	11.2613295284111	-0.521005326369883	0.485278050214285	0.52521988504985	0.0885160482326857	-0.251481521406312	0.0213347217391733
Cd74	35666.73065	24873.8971	44712.2147	137221.09315	81180.97335	114068.1732	2.72447282466923	4.29527828004377	2.26205335984513	-0.519946420402388	0.326090028814313	-0.757288721639526	-0.26660595128191	0.656774502112629	-0.268344139150323
Zfp870	1232.7833	860.3581	1996.7267	2642.0635	2618.5075	4005.2555	1.50884225381405	2.50459867658471	3.84428114368796	-0.518910052115112	0.695717655321166	-0.0129204040873656	0.600229135711006	0.731137469138357	1.34927186542919
Aox1	1966.63325	1372.5503	3126.126	5113.13355	4363.89255	5773.32185	6.69315258102035	6.37364753170365	5.64854737385145	-0.518868919154377	0.668647988065844	-0.228592128965241	0.17519394637721	-0.0705666641768068	-0.244806003102098
Cpz	7452.4094	5201.853	10546.18955	21321.65195	9017.3451	29408.0203	0.430333799888087	0.671614057357207	0.81884014745904	-0.518681300768542	0.500942995690544	-1.24154457823262	0.463890448666627	0.642176268280462	0.928125680013581
P2ry2	9043.3099	6314.6998	10388.9204	21806.4362	18029.41415	28457.8843	3.3909783302398	4.82073881336981	2.94425744084308	-0.5181367533201	0.200122930926293	-0.274401492882046	0.384074397455887	0.507552701960965	-0.203797741271031
Epb4.1l5	8037.6558	5614.73465	5797.89805	21793.6201	10219.6035	11662.6426	20.8680004599656	8.59611312060895	6.72159112308167	-0.517556954492079	-0.471244832235369	-1.09256663619751	-0.902011138776951	-1.27953599711927	-1.63441767953247
Fam136a	7138.3955	4986.8942	8623.917	21658.86595	14318.65145	18180.2312	28.0708692771712	31.2514832996249	31.6259927146207	-0.517458239880549	0.272743457533936	-0.597062081933096	-0.252587159398821	0.154850925701209	0.172037024744535
Prr15	8427.9537	5888.5694	9550.7581	18227.5879	14421.93325	22637.5989	4.00799726068936	5.01892874938338	7.89952945140041	-0.51726520784583	0.180432864353415	-0.337859088950092	0.312597285343287	0.324497942689299	0.978885196814098
Cers4	1214.6472	849.0826	1453.09055	4142.06085	4801.8462	4100.44215	11.7310372163523	6.70157973097845	16.2070314967847	-0.516560523899118	0.258587270865586	0.213240447734607	-0.014569264306413	-0.80775745664476	0.466289292010932
Uba2	164.21075	114.898	241.116	382.96975	1393.56275	663.069	5.88993933077632	4.36217415189424	4.19117869380506	-0.515194890159306	0.554178812881355	1.86347562003393	0.791928566148494	-0.433205405563341	-0.490896740593966
Snrpg	7079.9955	4954.7942	8327.717	21280.26595	14524.25145	17656.1312	191.080914845361	200.221617692904	209.488019407133	-0.514923307786834	0.234172599163754	-0.551052369009382	-0.269346925809325	0.0674140594883355	0.132684049555883
Ms4a7	4810.73225	3369.8144	3145.3202	8783.4959	2673.33285	4714.5405	0.374950865033746	0.24122079280221	0.93027698527293	-0.513587371887031	-0.613049611980763	-1.71615578283624	-0.897678091655687	-0.636347281492955	1.31095878351177
Pttg1	2802.61065	1966.50025	3196.23215	9881.4331	3738.4304	9574.6902	23.5412840101413	17.1892036269465	15.6382405029009	-0.511140963574618	0.189600865204973	-1.40228761642069	-0.0454944826737638	-0.453690304774674	-0.590114810718002
Sdpr	5651.11325	3972.1654	6611.5485	12492.57685	4374.41695	12577.48405	59.0789944093696	14.5984160585761	50.3881052340266	-0.508609403931333	0.226453105408753	-1.51390844972276	0.00977226702588219	-2.01683342615462	-0.22956206299221
Pygl	1208.45315	850.27225	891.945	1993.46405	1068.6854	998.10595	1.27300418696674	1.53858656508945	3.44472783571722	-0.507164783852517	-0.438134885860684	-0.899440373639331	-0.998012715696898	0.273368451590429	1.43615283729693
Lrrc1	714.25045	502.5653	1242.80375	2285.8282	5283.62255	3198.0327	5.55989050263105	2.938401605341	7.68021191671337	-0.507118977414065	0.799096554507821	1.20881043094247	0.484467714037734	-0.920024881190688	0.46608964858342
Mtss1l	7632.2405	5379.7779	12042.1434	22914.338	8023.1224	37605.0925	19.4907506034443	13.5088677389974	23.6718369659551	-0.504560019457639	0.657913664482969	-1.51401489439587	0.714677439046115	-0.528882892318144	0.280382014530739
Slu7	3040.11065	2144.20025	3305.33215	9888.9331	4351.7304	9747.8902	30.6601234983579	18.1460533375366	30.7886411781818	-0.503684186475983	0.120671420242791	-1.1842256985075	-0.0207248788205572	-0.756707703708321	0.00603468892071302
Nlrp3	10825.82475	7636.05675	12346.754	37195.0008	6811.97375	28730.3652	3.88218336590632	0.337207819323707	0.388295695908889	-0.503577209018371	0.189654863848753	-2.44896394800467	-0.372532397204763	-3.5251583663776	-3.32164064121489
Ing3	3161.05785	2230.43385	3503.4259	10078.2676	6408.5911	9282.02395	7.88260737200031	9.59871335270827	8.5670636838677	-0.503083076578342	0.148358944498458	-0.653168541846879	-0.118736343482414	0.284168118034838	0.120127896359871
Igfbp4	1682.92315	1189.89925	2720.02005	2312.49115	2127.1398	3602.7565	0.66626640467464	0.745892456472463	1.4449442222081	-0.500129873867378	0.69264798791758	-0.120532991087416	0.639653303045693	0.162868486196554	1.11684274766901
Hint2	1622.6274	1147.4244	2214.1052	4805.751	6031.36	5329.8148	58.3387715270642	54.9941976550153	96.02551621208	-0.499932652983633	0.448392015964457	0.327721449234531	0.149323503038538	-0.0851755965521672	0.718962807488876
Pawr	12180.82315	8614.2493	10317.16075	27327.5029	14460.6425	24140.8275	57.9806576780917	40.1341984709004	79.6113869568701	-0.499814648814665	-0.239565630042987	-0.91822198299934	-0.178878507331426	-0.530739612563539	0.457403098671117
Spin1	823.40895	582.4818	719.692	2336.73005	1500.1111	1845.81525	3.83404068475361	3.13181152489878	7.73928137168164	-0.499396157459337	-0.194229508405247	-0.639421724481915	-0.340232917833569	-0.291868253564509	1.01333396545327
Galt	4752.43665	3362.5025	6149.5012	15139.73915	10329.4114	15282.0257	22.4328408391939	16.060213132831	38.0454616548761	-0.499132055566619	0.371801999057025	-0.551582301064187	0.0134954430122125	-0.482121292521404	0.762112037310287
Dscc1	2681.1592	1897.39105	3192.0039	5141.85125	3760.377	5604.2707	4.75857292754203	4.36314109013112	1.73006764807288	-0.498839838106525	0.251605529047298	-0.451410566810681	0.124238768493738	-0.125161854650939	-1.45970053093156
Dctn3	2089.27415	1481.12595	2786.302	6719.6978	6458.47825	7972.96395	35.7113512666334	40.3269527089208	44.16466113001	-0.496307484317759	0.415349824238303	-0.0572020768006407	0.246719792722979	0.175361668671095	0.306509717433226
Mrps5	2005.2737	1421.6066	2578.5107	6048.1026	8065.06355	5902.36605	12.5255336077034	8.61558019541793	16.7958098222087	-0.496276879303853	0.362738868570954	0.415203287737242	-0.0351892177548088	-0.539852206194995	0.423229292003245
Mvk	994.273	705.4155	1538.324	3141.854	3988.688	2530.6415	37.3229694855186	25.5851009951069	39.1218501291406	-0.495168754273527	0.629645458401107	0.344298137438225	-0.312112996621059	-0.54475984600131	0.0679108247664111
Epyc	8227.4939	5837.4876	7379.28585	18616.92195	3659.03675	11178.099	17.9958045866432	17.3635022262217	12.5052285985178	-0.495105471461502	-0.156971849317571	-2.34707875223198	-0.735939705436065	-0.0516026367638531	-0.52512917557219
Acox3	9058.70565	6429.4897	12565.22185	26160.47945	13242.88845	35509.3008	7.39084392911919	5.22076872878619	8.89412448559011	-0.494600688698194	0.472059312356681	-0.982171154298147	0.440807971354323	-0.501476857850637	0.267113488341173
Naa20	8643.3034	6139.9588	9447.4764	35602.9378	29755.38105	33247.75505	37.0508227523387	43.742774044052	54.9313770687848	-0.493353829112202	0.128346205555909	-0.258845697841975	-0.0987393605793496	0.239539135518851	0.568124879634823
Pim2	997.26185	709.60705	1237.74765	2067.8246	2132.88785	2049.3584	2.79107792489279	1.67410474330133	3.27622233216242	-0.490952018295179	0.311672943784592	0.0446942924192442	-0.0129415057863742	-0.737432608517204	0.231210861007338
Ift27	909.1031	647.4816	1284.6409	1569.7494	1631.0591	1917.4776	14.1477955645418	12.1072537574551	27.4006160617714	-0.4896047223798	0.498849311706469	0.0552747969115028	0.288675463364671	-0.224705616293481	0.953631053007581
Ropn1l	478.3742	340.8092	681.18	1142.26215	1670.06615	1346.1379	1.12529160361607	3.15170697140786	3.59330264090724	-0.489175302201192	0.509896493703849	0.54801145957232	0.236932420680539	1.48583450290431	1.67501154525874
Nipal2	1209.4154	861.6321	1583.4999	3499.3854	4510.0496	3328.7465	12.562912176439	9.71668722357212	18.9021273472029	-0.489165951242052	0.388806921590291	0.366041737277168	-0.0721225560432703	-0.370634495517487	0.589377681820197
Exoc6b	2727.95835	1945.1193	2601.7937	5750.00185	4311.3525	4724.89795	10.6258154992301	10.0954638357619	14.5772136182237	-0.487962974971364	-0.0683150445036542	-0.415421896864938	-0.283279250390725	-0.0738663712146646	0.456141412082548
Gmds	4407.53875	3145.32385	2570.04775	17132.3495	7973.54995	6934.98085	47.6533128514733	55.6464100118866	49.5819514323768	-0.486764685368493	-0.778178089315091	-1.10342893072149	-1.30475920976433	0.223712102562703	0.0572385401502045
Apba1	9181.44675	6552.2766	7747.64575	18507.646	10350.77595	13067.5979	6.53237690524054	2.99025143476965	2.94773581782561	-0.486725240958059	-0.244963511348631	-0.838382485538844	-0.502127441780248	-1.12734123567012	-1.14800080103822
Tyro3	1134.84195	810.24715	1356.15455	2129.9896	3793.0226	3391.2193	8.12177350846879	9.11981605783575	10.9813289988598	-0.486057440590182	0.25703021351133	0.832501581391226	0.670957695860272	0.167209930788689	0.435185964346881
Rasgrp3	6515.1481	4653.0612	4840.70085	11177.9442	3912.60615	7953.5546	10.9171647466474	3.78480733715092	1.84933326910749	-0.485617811533796	-0.428582034006853	-1.51445307986381	-0.490983199811465	-1.52830646046516	-2.56152108637277
Als2	1330.06875	950.36305	1518.03025	3513.6044	4358.8379	3330.14665	5.69159412646606	4.30424187090915	7.21253626847717	-0.484950168666938	0.190699720624014	0.310991786467682	-0.0773660553074453	-0.403073635017529	0.341673882976904
